query_id,difficulty_bucket,profile_name,map_seed,query_seed,seed_index,map_index,query_index,distance_bin_key,start,goal
easy_s00_q0015,Easy,easy_d01,20260813,20261813,0,3,0,d20_inf,"[15.3, 27.400000000000002, -1.7302993337765191]","[11.600000000000001, 4.4, -1.7302993337765191]"
easy_s00_q0016,Easy,easy_d00,20260813,20261814,0,3,1,d08_12,"[12.200000000000001, 24.0, -1.5587487169407106]","[12.3, 15.700000000000001, -1.5587487169407106]"
easy_s00_q0017,Easy,easy_d01,20260813,20261815,0,3,2,d12_16,"[15.700000000000001, 28.900000000000002, -1.187719261257889]","[21.1, 15.5, -1.187719261257889]"
easy_s00_q0018,Easy,easy_d00,20260813,20261816,0,3,3,d16_20,"[27.3, 20.5, -2.2112330938008435]","[15.600000000000001, 4.800000000000001, -2.2112330938008435]"
easy_s00_q0019,Easy,easy_d01,20260813,20261817,0,3,4,d20_inf,"[17.1, 27.900000000000002, -2.129395642138459]","[5.1000000000000005, 8.700000000000001, -2.129395642138459]"
easy_s01_q0020,Easy,easy_d00,20270810,20271810,1,0,0,d08_12,"[14.0, 12.3, 0.06241880999595735]","[22.0, 12.8, 0.06241880999595735]"
easy_s01_q0021,Easy,easy_d01,20270810,20271811,1,0,1,d12_16,"[16.8, 17.1, 2.7686049317897323]","[5.300000000000001, 21.6, 2.7686049317897323]"
easy_s01_q0022,Easy,easy_d00,20270810,20271812,1,0,2,d16_20,"[27.0, 24.900000000000002, -1.999718446458936]","[19.5, 8.5, -1.999718446458936]"
easy_s01_q0023,Easy,easy_d01,20270810,20271813,1,0,3,d20_inf,"[8.8, 12.600000000000001, 0.4855129110727687]","[28.700000000000003, 23.1, 0.4855129110727687]"
easy_s01_q0024,Easy,easy_d00,20270810,20271814,1,0,4,d08_12,"[20.1, 21.6, -0.7163258312333624]","[28.6, 14.200000000000001, -0.7163258312333624]"
easy_s01_q0025,Easy,easy_d01,20270811,20271811,1,1,0,d12_16,"[4.800000000000001, 15.5, -0.7437555842988598]","[14.8, 6.300000000000001, -0.7437555842988598]"
easy_s01_q0026,Easy,easy_d00,20270811,20271812,1,1,1,d16_20,"[16.400000000000002, 28.5, -1.1232763516377269]","[23.6, 13.5, -1.1232763516377269]"
easy_s01_q0027,Easy,easy_d01,20270811,20271813,1,1,2,d20_inf,"[25.400000000000002, 20.6, 2.999695598985629]","[2.3000000000000003, 23.900000000000002, 2.999695598985629]"
easy_s01_q0028,Easy,easy_d00,20270811,20271814,1,1,3,d08_12,"[28.8, 3.1, 2.1823933711031582]","[23.400000000000002, 10.8, 2.1823933711031582]"
easy_s01_q0029,Easy,easy_d01,20270811,20271815,1,1,4,d12_16,"[13.8, 23.6, -0.218668945873942]","[26.400000000000002, 20.8, -0.218668945873942]"
easy_s01_q0030,Easy,easy_d00,20270812,20271812,1,2,0,d16_20,"[9.600000000000001, 14.200000000000001, -0.7813496025214202]","[22.0, 1.9000000000000001, -0.7813496025214202]"
easy_s01_q0031,Easy,easy_d01,20270812,20271813,1,2,1,d20_inf,"[23.400000000000002, 11.5, 2.332942867381882]","[6.6000000000000005, 29.1, 2.332942867381882]"
easy_s01_q0032,Easy,easy_d00,20270812,20271814,1,2,2,d08_12,"[19.200000000000003, 21.200000000000003, -2.83153747235884]","[8.9, 17.900000000000002, -2.83153747235884]"
easy_s01_q0033,Easy,easy_d01,20270812,20271815,1,2,3,d12_16,"[8.9, 7.800000000000001, 1.4994888620096063]","[10.0, 23.200000000000003, 1.4994888620096063]"
easy_s01_q0034,Easy,easy_d00,20270812,20271816,1,2,4,d16_20,"[6.800000000000001, 3.4000000000000004, 0.8912283906854327]","[19.0, 18.5, 0.8912283906854327]"
easy_s01_q0035,Easy,easy_d01,20270813,20271813,1,3,0,d20_inf,"[1.1, 20.1, 0.1682067718570861]","[27.6, 24.6, 0.1682067718570861]"
easy_s01_q0036,Easy,easy_d00,20270813,20271814,1,3,1,d08_12,"[11.100000000000001, 15.4, 2.4051064963415394]","[3.6, 22.200000000000003, 2.4051064963415394]"
easy_s01_q0037,Easy,easy_d01,20270813,20271815,1,3,2,d12_16,"[7.0, 21.5, -1.4013832829052781]","[9.600000000000001, 6.300000000000001, -1.4013832829052781]"
easy_s01_q0038,Easy,easy_d00,20270813,20271816,1,3,3,d16_20,"[12.600000000000001, 18.400000000000002, -1.34004145542251]","[16.5, 1.8, -1.34004145542251]"
easy_s01_q0039,Easy,easy_d01,20270813,20271817,1,3,4,d20_inf,"[27.5, 28.5, -2.503000341272841]","[4.6000000000000005, 11.5, -2.503000341272841]"
easy_s02_q0040,Easy,easy_d00,20280810,20281810,2,0,0,d08_12,"[5.0, 28.8, -0.3458745598372413]","[16.1, 24.8, -0.3458745598372413]"
easy_s02_q0041,Easy,easy_d01,20280810,20281811,2,0,1,d12_16,"[21.400000000000002, 22.5, 2.7707013647771306]","[8.8, 27.400000000000002, 2.7707013647771306]"
easy_s02_q0042,Easy,easy_d00,20280810,20281812,2,0,2,d16_20,"[7.300000000000001, 16.0, 0.1953379495849709]","[26.0, 19.700000000000003, 0.1953379495849709]"
easy_s02_q0043,Easy,easy_d01,20280810,20281813,2,0,3,d20_inf,"[21.1, 19.700000000000003, -2.5852324746742545]","[1.0, 7.2, -2.5852324746742545]"
easy_s02_q0044,Easy,easy_d00,20280810,20281814,2,0,4,d08_12,"[23.0, 15.200000000000001, -1.6566065914913986]","[22.200000000000003, 5.9, -1.6566065914913986]"
easy_s02_q0045,Easy,easy_d01,20280811,20281811,2,1,0,d12_16,"[16.400000000000002, 22.400000000000002, -0.3805063771123649]","[28.900000000000002, 17.400000000000002, -0.3805063771123649]"
easy_s02_q0046,Easy,easy_d00,20280811,20281812,2,1,1,d16_20,"[1.5, 5.0, 0.44694271911199474]","[18.400000000000002, 13.100000000000001, 0.44694271911199474]"
easy_s02_q0047,Easy,easy_d01,20280811,20281813,2,1,2,d20_inf,"[22.8, 19.700000000000003, -2.510366660050023]","[5.7, 7.2, -2.510366660050023]"
easy_s02_q0048,Easy,easy_d00,20280811,20281814,2,1,3,d08_12,"[5.0, 18.6, 0.31883511076186694]","[15.3, 22.0, 0.31883511076186694]"
easy_s02_q0049,Easy,easy_d01,20280811,20281815,2,1,4,d12_16,"[8.5, 7.9, 1.3227642380430085]","[12.4, 23.3, 1.3227642380430085]"
easy_s02_q0050,Easy,easy_d00,20280812,20281812,2,2,0,d16_20,"[18.7, 18.8, -2.5535900500422257]","[2.5, 8.0, -2.5535900500422257]"
easy_s02_q0051,Easy,easy_d01,20280812,20281813,2,2,1,d20_inf,"[14.700000000000001, 3.9000000000000004, 1.1071487177940906]","[26.8, 28.1, 1.1071487177940906]"
easy_s02_q0052,Easy,easy_d00,20280812,20281814,2,2,2,d08_12,"[18.6, 15.200000000000001, -1.8434061467755187]","[16.0, 5.9, -1.8434061467755187]"
easy_s02_q0053,Easy,easy_d01,20280812,20281815,2,2,3,d12_16,"[11.100000000000001, 15.9, 0.7667087509505428]","[22.0, 26.400000000000002, 0.7667087509505428]"
easy_s02_q0054,Easy,easy_d00,20280812,20281816,2,2,4,d16_20,"[10.0, 23.1, -0.23324517294194458]","[28.1, 18.8, -0.23324517294194458]"
easy_s02_q0055,Easy,easy_d01,20280813,20281813,2,3,0,d20_inf,"[16.1, 19.900000000000002, -1.0527669066682301]","[27.1, 0.6000000000000001, -1.0527669066682301]"
easy_s02_q0056,Easy,easy_d00,20280813,20281814,2,3,1,d08_12,"[13.9, 15.200000000000001, -1.8233506025729562]","[11.5, 5.9, -1.8233506025729562]"
easy_s02_q0057,Easy,easy_d01,20280813,20281815,2,3,2,d12_16,"[12.8, 17.0, -1.6864075060267814]","[11.0, 1.5, -1.6864075060267814]"
easy_s02_q0058,Easy,easy_d00,20280813,20281816,2,3,3,d16_20,"[1.1, 23.1, -0.2505730103589644]","[17.900000000000002, 18.8, -0.2505730103589644]"
easy_s02_q0059,Easy,easy_d01,20280813,20281817,2,3,4,d20_inf,"[12.4, 5.800000000000001, 1.343057334862562]","[17.8, 29.1, 1.343057334862562]"
easy_s03_q0060,Easy,easy_d00,20290810,20291810,3,0,0,d08_12,"[19.1, 20.900000000000002, -1.8707434832918384]","[16.1, 11.200000000000001, -1.8707434832918384]"
easy_s03_q0061,Easy,easy_d01,20290810,20291811,3,0,1,d12_16,"[14.4, 26.400000000000002, -0.8414142669406276]","[24.5, 15.100000000000001, -0.8414142669406276]"
easy_s03_q0062,Easy,easy_d00,20290810,20291812,3,0,2,d16_20,"[26.700000000000003, 4.5, 3.1183410307793302]","[9.5, 4.9, 3.1183410307793302]"
easy_s03_q0063,Easy,easy_d01,20290810,20291813,3,0,3,d20_inf,"[23.6, 1.4000000000000001, 1.7600912537569473]","[19.5, 22.8, 1.7600912537569473]"
easy_s03_q0064,Easy,easy_d00,20290810,20291814,3,0,4,d08_12,"[8.3, 8.8, 0.8468591192802143]","[14.4, 15.700000000000001, 0.8468591192802143]"
easy_s03_q0065,Easy,easy_d01,20290811,20291811,3,1,0,d12_16,"[4.1000000000000005, 28.6, -1.694302425110935]","[2.3000000000000003, 14.100000000000001, -1.694302425110935]"
easy_s03_q0066,Easy,easy_d00,20290811,20291812,3,1,1,d16_20,"[1.7000000000000002, 20.400000000000002, -1.4196731322777518]","[4.7, 0.7000000000000001, -1.4196731322777518]"
easy_s03_q0067,Easy,easy_d01,20290811,20291813,3,1,2,d20_inf,"[19.8, 1.4000000000000001, 1.3725022945901948]","[24.1, 22.8, 1.3725022945901948]"
easy_s03_q0068,Easy,easy_d00,20290811,20291814,3,1,3,d08_12,"[12.9, 11.3, 2.231102576103223]","[5.6000000000000005, 20.700000000000003, 2.231102576103223]"
easy_s03_q0069,Easy,easy_d01,20290811,20291815,3,1,4,d12_16,"[24.6, 21.8, -3.1021394524927537]","[9.4, 21.200000000000003, -3.1021394524927537]"
easy_s03_q0070,Easy,easy_d00,20290812,20291812,3,2,0,d16_20,"[24.0, 21.8, -2.0399840453194766]","[16.7, 7.4, -2.0399840453194766]"
easy_s03_q0071,Easy,easy_d01,20290812,20291813,3,2,1,d20_inf,"[8.5, 3.1, 0.4745167461780763]","[26.8, 12.5, 0.4745167461780763]"
easy_s03_q0072,Easy,easy_d00,20290812,20291814,3,2,2,d08_12,"[21.1, 11.200000000000001, 0.9445348891961419]","[27.900000000000002, 20.6, 0.9445348891961419]"
easy_s03_q0073,Easy,easy_d01,20290812,20291815,3,2,3,d12_16,"[17.1, 21.8, -3.1018784467565546]","[2.0, 21.200000000000003, -3.1018784467565546]"
easy_s03_q0074,Easy,easy_d00,20290812,20291816,3,2,4,d16_20,"[29.1, 9.4, 2.132082363239593]","[18.6, 26.1, 2.132082363239593]"
easy_s03_q0075,Easy,easy_d01,20290813,20291813,3,3,0,d20_inf,"[7.6000000000000005, 3.1, 0.4723054013305533]","[26.0, 12.5, 0.4723054013305533]"
easy_s03_q0076,Easy,easy_d00,20290813,20291814,3,3,1,d08_12,"[20.0, 11.200000000000001, 0.9375864498705617]","[26.900000000000002, 20.6, 0.9375864498705617]"
easy_s03_q0077,Easy,easy_d01,20290813,20291815,3,3,2,d12_16,"[16.5, 21.8, -3.102397051662739]","[1.2000000000000002, 21.200000000000003, -3.102397051662739]"
easy_s03_q0078,Easy,easy_d00,20290813,20291816,3,3,3,d16_20,"[20.0, 26.900000000000002, -2.8879185574511506]","[1.1, 22.0, -2.8879185574511506]"
easy_s03_q0079,Easy,easy_d01,20290813,20291817,3,3,4,d20_inf,"[5.0, 24.400000000000002, -0.02499479361892022]","[29.0, 23.8, -0.02499479361892022]"
easy_s04_q0080,Easy,easy_d00,20300810,20301810,4,0,0,d08_12,"[20.200000000000003, 10.0, 0.6098060014472684]","[27.5, 15.100000000000001, 0.6098060014472684]"
easy_s04_q0081,Easy,easy_d01,20300810,20301811,4,0,1,d12_16,"[23.5, 17.1, -2.014389318211456]","[16.8, 3.0, -2.014389318211456]"
easy_s04_q0082,Easy,easy_d00,20300810,20301812,4,0,2,d16_20,"[10.700000000000001, 24.1, -0.3217505543966422]","[27.200000000000003, 18.6, -0.3217505543966422]"
easy_s04_q0083,Easy,easy_d01,20300810,20301813,4,0,3,d20_inf,"[18.0, 18.6, -2.384400174178488]","[1.6, 3.1, -2.384400174178488]"
easy_s04_q0084,Easy,easy_d00,20300810,20301814,4,0,4,d08_12,"[24.700000000000003, 28.900000000000002, -1.174087663903683]","[27.8, 21.5, -1.174087663903683]"
easy_s04_q0085,Easy,easy_d01,20300811,20301811,4,1,0,d12_16,"[8.8, 17.8, 0.41106454738986453]","[20.5, 22.900000000000002, 0.41106454738986453]"
easy_s04_q0086,Easy,easy_d00,20300811,20301812,4,1,1,d16_20,"[29.0, 5.7, 2.8236443622385017]","[13.200000000000001, 10.9, 2.8236443622385017]"
easy_s04_q0087,Easy,easy_d01,20300811,20301813,4,1,2,d20_inf,"[2.6, 28.1, -0.7309067071567171]","[25.8, 7.300000000000001, -0.7309067071567171]"
easy_s04_q0088,Easy,easy_d00,20300811,20301814,4,1,3,d08_12,"[16.0, 23.5, -0.9139372339462842]","[22.400000000000002, 15.200000000000001, -0.9139372339462842]"
easy_s04_q0089,Easy,easy_d01,20300811,20301815,4,1,4,d12_16,"[13.200000000000001, 25.200000000000003, -0.443001575466588]","[26.900000000000002, 18.7, -0.443001575466588]"
easy_s04_q0090,Easy,easy_d00,20300812,20301812,4,2,0,d16_20,"[6.7, 23.3, -0.3858826693980737]","[22.700000000000003, 16.8, -0.3858826693980737]"
easy_s04_q0091,Easy,easy_d01,20300812,20301813,4,2,1,d20_inf,"[3.9000000000000004, 28.1, -0.7573681234376018]","[25.900000000000002, 7.300000000000001, -0.7573681234376018]"
easy_s04_q0092,Easy,easy_d00,20300812,20301814,4,2,2,d08_12,"[7.7, 25.200000000000003, -0.6489955589965009]","[16.400000000000002, 18.6, -0.6489955589965009]"
easy_s04_q0093,Easy,easy_d01,20300812,20301815,4,2,3,d12_16,"[15.100000000000001, 5.7, 1.7200058653171308]","[12.8, 21.0, 1.7200058653171308]"
easy_s04_q0094,Easy,easy_d00,20300812,20301816,4,2,4,d16_20,"[6.1000000000000005, 11.700000000000001, 0.9941753455795135]","[15.4, 26.0, 0.9941753455795135]"
easy_s04_q0095,Easy,easy_d01,20300813,20301813,4,3,0,d20_inf,"[6.7, 28.1, -0.8411778044243443]","[25.3, 7.300000000000001, -0.8411778044243443]"
easy_s04_q0096,Easy,easy_d00,20300813,20301814,4,3,1,d08_12,"[16.2, 23.5, -0.9448715328461075]","[22.200000000000003, 15.200000000000001, -0.9448715328461075]"
easy_s04_q0097,Easy,easy_d01,20300813,20301815,4,3,2,d12_16,"[12.5, 21.900000000000002, -0.11065722117389559]","[27.8, 20.200000000000003, -0.11065722117389559]"
easy_s04_q0098,Easy,easy_d00,20300813,20301816,4,3,3,d16_20,"[21.700000000000003, 3.6, 1.8466022253834193]","[17.2, 19.5, 1.8466022253834193]"
easy_s04_q0099,Easy,easy_d01,20300813,20301817,4,3,4,d20_inf,"[23.1, 8.4, 2.27818599609041]","[6.0, 28.400000000000002, 2.27818599609041]"
complex_s00_q0000,Complex,complex_d02,20360810,20361810,0,0,0,d08_12,"[2.3000000000000003, 6.2, 0.20176234432028706]","[11.100000000000001, 8.0, 0.20176234432028706]"
complex_s00_q0001,Complex,complex_d03,20360810,20361811,0,0,1,d12_16,"[18.7, 24.8, -1.6799497897037743]","[17.1, 10.200000000000001, -1.6799497897037743]"
complex_s00_q0002,Complex,complex_d04,20360810,20361812,0,0,2,d16_20,"[2.5, 0.9, 1.0726796167945825]","[11.8, 18.0, 1.0726796167945825]"
complex_s00_q0003,Complex,complex_d02,20360810,20361813,0,0,3,d20_inf,"[17.3, 5.1000000000000005, 1.0545656561831487]","[27.8, 23.6, 1.0545656561831487]"
complex_s00_q0004,Complex,complex_d03,20360810,20361814,0,0,4,d08_12,"[14.0, 18.2, 2.509454692060799]","[6.9, 23.400000000000002, 2.509454692060799]"
complex_s00_q0005,Complex,complex_d04,20360811,20361811,0,1,0,d12_16,"[13.700000000000001, 8.0, 2.420918771607937]","[2.2, 18.1, 2.420918771607937]"
complex_s00_q0006,Complex,complex_d02,20360811,20361812,0,1,1,d16_20,"[18.900000000000002, 3.4000000000000004, 2.395475584125689]","[7.0, 14.4, 2.395475584125689]"
complex_s00_q0007,Complex,complex_d03,20360811,20361813,0,1,2,d20_inf,"[23.900000000000002, 3.1, 2.2789292590513917]","[9.600000000000001, 19.8, 2.2789292590513917]"
complex_s00_q0008,Complex,complex_d04,20360811,20361814,0,1,3,d08_12,"[22.200000000000003, 18.1, 0.6673061349783544]","[28.8, 23.3, 0.6673061349783544]"
complex_s00_q0009,Complex,complex_d02,20360811,20361815,0,1,4,d12_16,"[21.700000000000003, 14.0, -1.4366855442026207]","[23.400000000000002, 1.4000000000000001, -1.4366855442026207]"
complex_s00_q0010,Complex,complex_d03,20360812,20361812,0,2,0,d16_20,"[22.900000000000002, 12.3, 1.9732391383840449]","[16.6, 27.1, 1.9732391383840449]"
complex_s00_q0011,Complex,complex_d04,20360812,20361813,0,2,1,d20_inf,"[23.900000000000002, 27.900000000000002, -2.4033060066144034]","[2.8000000000000003, 8.700000000000001, -2.4033060066144034]"
complex_s00_q0012,Complex,complex_d02,20360812,20361814,0,2,2,d08_12,"[16.5, 14.0, -2.158798930342464]","[11.700000000000001, 6.800000000000001, -2.158798930342464]"
complex_s00_q0013,Complex,complex_d03,20360812,20361815,0,2,3,d12_16,"[2.6, 14.3, -0.08012009304381427]","[16.3, 13.200000000000001, -0.08012009304381427]"
complex_s00_q0014,Complex,complex_d04,20360812,20361816,0,2,4,d16_20,"[20.0, 14.5, 2.3646688635953153]","[8.1, 26.200000000000003, 2.3646688635953153]"
complex_s00_q0015,Complex,complex_d02,20360813,20361813,0,3,0,d20_inf,"[7.9, 3.8000000000000003, 1.100683290642937]","[17.3, 22.3, 1.100683290642937]"
complex_s00_q0016,Complex,complex_d03,20360813,20361814,0,3,1,d08_12,"[10.3, 29.3, -1.9816475180966822]","[5.9, 19.200000000000003, -1.9816475180966822]"
complex_s00_q0017,Complex,complex_d04,20360813,20361815,0,3,2,d12_16,"[22.900000000000002, 20.700000000000003, -1.550664818664494]","[23.200000000000003, 5.800000000000001, -1.550664818664494]"
complex_s00_q0018,Complex,complex_d02,20360813,20361816,0,3,3,d16_20,"[10.0, 21.6, -1.1321435114130107]","[17.6, 5.4, -1.1321435114130107]"
complex_s00_q0019,Complex,complex_d03,20360813,20361817,0,3,4,d20_inf,"[27.0, 4.1000000000000005, -3.027095626822343]","[7.0, 1.8, -3.027095626822343]"
complex_s01_q0020,Complex,complex_d04,20370810,20371810,1,0,0,d08_12,"[25.6, 14.5, 1.453160156116601]","[26.900000000000002, 25.5, 1.453160156116601]"
complex_s01_q0021,Complex,complex_d02,20370810,20371811,1,0,1,d12_16,"[22.5, 15.100000000000001, 2.5558122686064797]","[12.100000000000001, 22.0, 2.5558122686064797]"
complex_s01_q0022,Complex,complex_d03,20370810,20371812,1,0,2,d16_20,"[3.1, 22.1, 0.2591020177794101]","[19.700000000000003, 26.5, 0.2591020177794101]"
complex_s01_q0023,Complex,complex_d04,20370810,20371813,1,0,3,d20_inf,"[1.5, 22.700000000000003, 0.20788992720226293]","[27.1, 28.1, 0.20788992720226293]"
complex_s01_q0024,Complex,complex_d02,20370810,20371814,1,0,4,d08_12,"[20.8, 24.5, -1.3335895279112526]","[23.0, 15.4, -1.3335895279112526]"
complex_s01_q0025,Complex,complex_d03,20370811,20371811,1,1,0,d12_16,"[5.1000000000000005, 9.200000000000001, -0.1448124982389391]","[19.5, 7.1000000000000005, -0.1448124982389391]"
complex_s01_q0026,Complex,complex_d04,20370811,20371812,1,1,1,d16_20,"[26.400000000000002, 19.8, -3.090091842638568]","[7.0, 18.8, -3.090091842638568]"
complex_s01_q0027,Complex,complex_d02,20370811,20371813,1,1,2,d20_inf,"[1.1, 15.3, 0.24497866312686414]","[27.1, 21.8, 0.24497866312686414]"
complex_s01_q0028,Complex,complex_d03,20370811,20371814,1,1,3,d08_12,"[13.700000000000001, 11.4, -2.9130960142979307]","[5.1000000000000005, 9.4, -2.9130960142979307]"
complex_s01_q0029,Complex,complex_d04,20370811,20371815,1,1,4,d12_16,"[16.900000000000002, 18.3, 2.9501671720644502]","[4.0, 20.8, 2.9501671720644502]"
complex_s01_q0030,Complex,complex_d02,20370812,20371812,1,2,0,d16_20,"[26.1, 19.8, -3.0828368308740703]","[9.1, 18.8, -3.0828368308740703]"
complex_s01_q0031,Complex,complex_d03,20370812,20371813,1,2,1,d20_inf,"[28.8, 17.0, 2.6462392551088016]","[7.7, 28.400000000000002, 2.6462392551088016]"
complex_s01_q0032,Complex,complex_d04,20370812,20371814,1,2,2,d08_12,"[18.5, 6.6000000000000005, 2.1384627511667764]","[14.100000000000001, 13.5, 2.1384627511667764]"
complex_s01_q0033,Complex,complex_d02,20370812,20371815,1,2,3,d12_16,"[7.6000000000000005, 10.100000000000001, 0.5342695163066605]","[19.6, 17.2, 0.5342695163066605]"
complex_s01_q0034,Complex,complex_d03,20370812,20371816,1,2,4,d16_20,"[14.0, 25.900000000000002, -2.126599228846076]","[4.0, 9.8, -2.126599228846076]"
complex_s01_q0035,Complex,complex_d04,20370813,20371813,1,3,0,d20_inf,"[21.6, 4.1000000000000005, 1.624797827170865]","[20.400000000000002, 26.3, 1.624797827170865]"
complex_s01_q0036,Complex,complex_d02,20370813,20371814,1,3,1,d08_12,"[3.7, 24.6, -1.7871369881681871]","[1.7000000000000002, 15.5, -1.7871369881681871]"
complex_s01_q0037,Complex,complex_d03,20370813,20371815,1,3,2,d12_16,"[7.300000000000001, 18.400000000000002, 0.17985349979247817]","[20.5, 20.8, 0.17985349979247817]"
complex_s01_q0038,Complex,complex_d04,20370813,20371816,1,3,3,d16_20,"[16.5, 14.600000000000001, 2.474581026039237]","[3.8000000000000003, 24.6, 2.474581026039237]"
complex_s01_q0039,Complex,complex_d02,20370813,20371817,1,3,4,d20_inf,"[7.9, 1.5, 0.7335927066064472]","[29.200000000000003, 20.700000000000003, 0.7335927066064472]"
complex_s02_q0040,Complex,complex_d03,20380810,20381810,2,0,0,d08_12,"[5.5, 18.2, -1.0656978197358993]","[10.200000000000001, 9.700000000000001, -1.0656978197358993]"
complex_s02_q0041,Complex,complex_d04,20380810,20381811,2,0,1,d12_16,"[9.5, 17.8, -1.4622502917877087]","[11.200000000000001, 2.2, -1.4622502917877087]"
complex_s02_q0042,Complex,complex_d02,20380810,20381812,2,0,2,d16_20,"[0.7000000000000001, 6.0, 0.049140734416020196]","[19.0, 6.9, 0.049140734416020196]"
complex_s02_q0043,Complex,complex_d03,20380810,20381813,2,0,3,d20_inf,"[9.4, 26.400000000000002, -0.9674103214667339]","[22.700000000000003, 7.1000000000000005, -0.9674103214667339]"
complex_s02_q0044,Complex,complex_d04,20380810,20381814,2,0,4,d08_12,"[8.200000000000001, 19.700000000000003, -2.356194490192345]","[1.8, 13.3, -2.356194490192345]"
complex_s02_q0045,Complex,complex_d02,20380811,20381811,2,1,0,d12_16,"[15.4, 22.0, -1.0587993311421875]","[22.200000000000003, 9.9, -1.0587993311421875]"
complex_s02_q0046,Complex,complex_d03,20380811,20381812,2,1,1,d16_20,"[11.200000000000001, 20.200000000000003, -2.0243940229026682]","[3.4000000000000004, 4.2, -2.0243940229026682]"
complex_s02_q0047,Complex,complex_d04,20380811,20381813,2,1,2,d20_inf,"[28.900000000000002, 13.200000000000001, 3.0894311771140774]","[4.0, 14.5, 3.0894311771140774]"
complex_s02_q0048,Complex,complex_d02,20380811,20381814,2,1,3,d08_12,"[15.8, 2.1, 2.117585167684144]","[11.600000000000001, 9.0, 2.117585167684144]"
complex_s02_q0049,Complex,complex_d03,20380811,20381815,2,1,4,d12_16,"[6.6000000000000005, 9.600000000000001, 0.3482209486338813]","[21.200000000000003, 14.9, 0.3482209486338813]"
complex_s02_q0050,Complex,complex_d04,20380812,20381812,2,2,0,d16_20,"[11.0, 16.7, -0.3587706702705721]","[28.6, 10.100000000000001, -0.3587706702705721]"
complex_s02_q0051,Complex,complex_d02,20380812,20381813,2,2,1,d20_inf,"[25.5, 25.6, -2.9800179423733493]","[2.8000000000000003, 21.900000000000002, -2.9800179423733493]"
complex_s02_q0052,Complex,complex_d03,20380812,20381814,2,2,2,d08_12,"[7.9, 19.400000000000002, 2.1031188380277426]","[3.6, 26.700000000000003, 2.1031188380277426]"
complex_s02_q0053,Complex,complex_d04,20380812,20381815,2,2,3,d12_16,"[22.0, 17.8, -1.2907710439633706]","[26.400000000000002, 2.5, -1.2907710439633706]"
complex_s02_q0054,Complex,complex_d02,20380812,20381816,2,2,4,d16_20,"[8.3, 11.9, 1.1472215934826102]","[16.1, 29.200000000000003, 1.1472215934826102]"
complex_s02_q0055,Complex,complex_d03,20380813,20381813,2,3,0,d20_inf,"[28.400000000000002, 19.0, -2.4686216210225354]","[7.7, 2.5, -2.4686216210225354]"
